HRS,WND_S_MEAN,WND_S_STD,WND_D_MEAN,WND_D_STD,PWR_MEAN,PWR_STD
2019-08-01 09:45:00,8.259255417995782,0.5674839362539581,192.43346487713487,7.798734502733223,16908126.62506389,2981216.189466023
2019-08-01 09:50:00,9.10497523819306,0.6274658080239695,192.74842151324063,8.177178303491397,65626991.75245449,32874279.77048563
2019-08-01 09:55:00,8.602903727291675,0.5976973428538015,193.12447721022653,8.532987084689056,19675658.76279189,13938755.344397804
2019-08-01 10:00:00,8.788543185791928,0.6191073435866006,193.57257847665676,8.860818669359467,29541071.918745715,26892382.00053627
2019-08-01 10:05:00,8.583453440742188,0.6168599592378459,194.10155706343915,9.155768405268619,20356804.524429176,15086214.611925159
2019-08-01 10:10:00,8.235889247202099,0.6075043147602188,194.7103623995669,9.415696191437556,17121429.402080357,4608967.931045565
2019-08-01 10:15:00,8.024059562554742,0.6110151781238016,195.3955294435655,9.638879838379802,16908405.955699243,2715181.387133498
2019-08-01 10:20:00,7.7759736825938575,0.6145178785011205,196.15367663394082,9.823228324105656,16829978.6950522,1624900.986204544
2019-08-01 10:25:00,7.834757855191062,0.6456201228211511,196.9814716214687,9.96628278172893,17070380.791229654,3921815.345466258
2019-08-01 10:30:00,7.697887255911169,0.6641362876975219,197.8756001965221,10.06521779956595,17217228.14966605,4751235.384836815
2019-08-01 10:35:00,8.087474345132385,0.7329755410353309,198.8327389586902,10.116842345154435,36992802.90428743,25625059.35896428
2019-08-01 10:40:00,8.08985295499847,0.7722442118907473,199.8495322347842,10.117599731297394,54945895.01057918,23278279.532527763
2019-08-01 10:45:00,8.105731151142184,0.8165573561418498,200.9225737071419,10.063566151940297,61372386.500056945,18047040.38567694
2019-08-01 10:50:00,8.091694981000067,0.8613276240511891,202.0483931579953,9.950447456487511,56074988.94999895,21126412.14467214
2019-08-01 10:55:00,7.820590027390614,0.8802112969691351,203.22344866118817,9.773574033092684,32789041.661045156,19176140.5597033
2019-08-01 11:00:00,7.592176282818882,0.9035835512554452,204.44412445620068,9.527893968315883,24315084.50513623,8397882.292757368
2019-08-01 11:05:00,7.453227239189857,0.9374330959550368,205.7066809918048,9.210761282210818,23039601.904532604,3660752.9153481526
2019-08-01 11:10:00,7.498633063781854,0.994936511605466,207.00684596469088,8.830968563194222,22856281.14121177,2219016.4870365853
2019-08-01 11:15:00,7.403644043231934,1.0333359861143276,208.3395014992957,8.401656374933285,22767868.85488077,902803.5759229413
2019-08-01 11:20:00,7.436124865867407,1.087819056846897,209.69862042635262,7.93797215878389,22756757.78667031,543930.6855226363
2019-08-01 11:25:00,7.26992511910947,1.1101000496205902,211.0772299797785,7.457270872390943,22753053.89657903,406055.33731992735
2019-08-01 11:30:00,7.009590875518442,1.1123317181756989,212.46740123924823,6.9791664194662015,22748358.40714133,400522.9102906443
2019-08-01 11:35:00,7.033775209673334,1.1547852309378177,213.86026800869723,6.5254058659988114,22736519.8832498,744191.8891863929
2019-08-01 11:40:00,6.937460647496987,1.1733017505212442,215.24607744425182,6.1195575509274684,22628829.136713974,1515695.5038105857
2019-08-01 11:45:00,6.860135336844195,1.1904456677266206,216.6142728983884,5.786530258321655,21730476.615651548,3808078.489979346
2019-08-01 11:50:00,6.822082883426732,1.2104588617301355,217.95360729085544,5.551967289819128,16503427.371492177,7167277.842046737
2019-08-01 11:55:00,6.732322267302037,1.217907766552171,219.25228309460581,5.4415781837947925,10092060.425311685,4552053.911329303
2019-08-01 12:00:00,6.642080990202357,1.2224557360596395,220.49811303346183,5.480474507929267,8900388.474240202,2496575.005242823
2019-08-01 12:05:00,6.679946171201402,1.2488239096595921,221.6800481309011,5.6847676781347545,8948947.727765087,2898133.580962957
2019-08-01 12:10:00,6.693125399530017,1.26908140527248,222.7929672024448,6.038006041489885,9193483.956633374,3844620.207492595
2019-08-01 12:15:00,6.737147731455612,1.293167924291693,223.8345883305841,6.515309133392397,9679651.281988965,5221173.708823105
2019-08-01 12:20:00,6.884609240183072,1.3345027040133974,224.8040651079723,7.091939083801496,10971815.842281789,7374228.2165009
2019-08-01 12:25:00,6.909682288329978,1.348302132054228,225.70176218562005,7.743808141840644,12043843.368452813,8793607.729514515
2019-08-01 12:30:00,6.907482552774205,1.3514294003695901,226.5290276679201,8.447770343680489,12929107.343123049,9786869.630240552
2019-08-01 12:35:00,6.82663165360432,1.3324613386101831,227.2879755242724,9.181746571587254,12871665.545408381,10024214.459205674
2019-08-01 12:40:00,6.896722124802184,1.3347724678165656,227.98128666117668,9.92472609586994,14209442.429857548,10953814.454225209
2019-08-01 12:45:00,6.862643350870933,1.3071801064836657,228.61203337768842,10.656676607300847,14233634.309989043,11096244.785572642
2019-08-01 12:50:00,6.900222656454726,1.2818297103256868,229.1835288132574,11.358381697866099,15004600.999253292,11523230.594129609
2019-08-01 12:55:00,6.828615400848803,1.2232659315429828,229.69920069784212,12.011211418495195,14159417.215437112,11210796.349897528
2019-08-01 13:00:00,6.728316916431608,1.1457618412238595,230.16248711549298,12.596818256291185,12744981.712106042,10440400.88729127
2019-08-01 13:05:00,6.7823505104434725,1.078182907691092,230.5766222168332,13.101546102706823,13208835.632802416,10753822.433072869
2019-08-01 13:10:00,6.4275342065093914,0.9340023829417404,230.9437086593527,13.529889402388234,8978451.984130887,6605268.529526066
2019-08-01 13:15:00,6.116868712298628,0.7925398152093925,231.2643220741381,13.889098399039273,7391842.059241474,2997343.255590365
2019-08-01 13:20:00,6.159528729437232,0.6898663725039436,231.537662170373,14.184452110028818,7277618.447687607,2436763.830377812
2019-08-01 13:25:00,6.143865603760303,0.5709414878352237,231.7616886167767,14.419394171573213,7120530.086137381,1491610.3956595662
2019-08-01 13:30:00,6.0168172815247845,0.43762211316178456,231.93327165822305,14.595610912609565,6984568.096004073,596429.2963398276
2019-08-01 13:35:00,5.909973733339827,0.3066006107591064,232.04839152137703,14.71311224857025,6913776.170686553,346388.25299742684
2019-08-01 13:40:00,5.876924338859321,0.18178977465747348,232.10242193296924,14.770393400182982,6869092.896107041,208960.91915625037
2019-08-01 13:45:00,5.8163541739381746,0.06153838548838043,232.0905309888184,14.764778542899576,6843045.031629882,15891.42074777496
2019-08-01 13:50:00,5.525389986946577,0.04626773558105368,232.0082231815944,14.693065124339876,6843105.956364987,14003.597290629468
2019-08-01 13:55:00,5.590281307567638,0.13980985625422315,231.85202529933127,14.552577896792355,6844121.574307447,41153.27642684191
2019-08-01 14:00:00,5.519920194688895,0.2115200554341388,231.62028323772947,14.342672190462046,6846787.718222366,79199.07333358414
2019-08-01 14:05:00,5.314184342171643,0.2522226545702395,231.3153979141238,14.06693833695558,6845499.643068716,64664.31254986691
2019-08-01 14:10:00,5.040728949248028,0.26449245227260443,230.9481150010352,13.735128987690954,6843797.757220353,37327.890708766616
2019-08-01 14:15:00,5.101103960442988,0.2739347751988115,230.53203254271492,13.360485094592107,6844246.150582047,48033.00668241709
2019-08-01 14:20:00,5.065859968037512,0.2614349840800672,230.08117022115502,12.957650603293898,6843802.275563475,40148.33893678308
2019-08-01 14:25:00,5.027617177260349,0.23487221214635845,229.60915895013412,12.541123858223676,6843273.929213041,27160.125579031293
2019-08-01 14:30:00,4.990335161500559,0.1976080406241345,229.1286189814253,12.124019893758971,6842940.89625363,13418.970503544599
2019-08-01 14:35:00,5.294455917921548,0.16326777220755906,228.6507538113166,11.717275972442193,6843123.301671931,22283.56137590556
2019-08-01 14:40:00,5.617191532782051,0.11803031806626853,228.18515165228575,11.32930692409137,6843783.624466271,40301.27481786789
2019-08-01 14:45:00,5.8099819590445385,0.062031590135631635,227.73976262280698,10.966028873987039,6843115.977126606,22029.5351543601
2019-08-01 14:50:00,5.809095710173928,0.0020377836950702393,227.32100894959783,10.631132056279494,6842831.673988322,0.0
2019-08-01 14:55:00,5.8621915760040935,0.05559168211326115,226.933985066472,10.326486454206686,6843427.811611672,31897.164859685217
2019-08-01 15:00:00,5.797450234249058,0.10654856626304987,226.58271092802812,10.052590133315952,6852454.736990561,127815.66955006435
2019-08-01 15:05:00,5.537561047848362,0.14397621451515352,226.26914235880082,9.80837570120396,6845694.439077057,69852.75906639265
2019-08-01 15:10:00,6.160183439829464,0.1992737024001583,225.9899568805032,9.590095033915398,7639768.042612071,852025.287104217
2019-08-01 15:15:00,6.077325369142313,0.22789999915630865,225.74100622198776,9.393979902203002,7469906.591528833,823344.3190266566
2019-08-01 15:20:00,5.916820296840101,0.2456697939446393,225.51858484506906,9.216837595295324,7199040.474445049,693919.357765936
2019-08-01 15:25:00,5.6598825393607815,0.2516881573275902,225.31934939971802,9.05593076331919,6955085.357522659,423191.9999654874
2019-08-01 15:30:00,5.8522539832959195,0.2715220526806497,225.14025161699345,8.908882008891176,7194977.387241768,691073.8289285288
2019-08-01 15:35:00,5.825178631590892,0.27580915981068177,224.97848185870063,8.773597052767434,7187383.0353057515,685504.313399375
2019-08-01 15:40:00,5.848301745670852,0.27699380680224817,224.83142115109337,8.648201896380456,7248415.683531823,726958.7825055349
2019-08-01 15:45:00,5.677068771787582,0.2638515764639644,224.69659999551246,8.530990546744961,7030824.417908195,534543.9434736269
2019-08-01 15:50:00,5.671959774535457,0.2536425437803578,224.57166260795668,8.420380692595923,7021554.36106688,522768.7810492874
2019-08-01 15:55:00,5.639864375904738,0.23752389800621376,224.45433551904546,8.314875317974991,6978638.930950938,462026.98824290826
2019-08-01 16:00:00,5.61660466319434,0.21730104982748344,224.34239968563264,8.213028675323452,6939365.870555716,394352.84011255193
2019-08-01 16:05:00,5.680453826638888,0.19572591743704848,224.23303966371589,8.11277708671649,6954075.434072828,421387.67814946285
2019-08-01 16:10:00,5.674871221277948,0.16691458632108702,224.12091477018262,8.009441894535355,6908111.278169429,327404.4158916605
2019-08-01 16:15:00,5.658538052697509,0.13325810827432205,223.9999495338577,7.897495056336374,6864840.433400645,192591.02303764707
2019-08-01 16:20:00,5.681697000365295,0.09576469178916502,223.86389998079352,7.77109304917813,6847274.1286820145,86976.21876984536
2019-08-01 16:25:00,5.724415372949188,0.05331801627427701,223.7063009639127,7.623973248038692,6842893.839502351,10302.001495461938
2019-08-01 16:30:00,5.729933162042428,0.005228809812225066,223.52041456571925,7.449337597348423,6842831.673988322,0.0
2019-08-01 16:35:00,5.663843391222695,0.04737706706689915,223.2991795254237,7.239720396854433,6842835.013805455,2387.897442377394
2019-08-01 16:40:00,5.646354807643428,0.10463465942060067,223.0351619899054,6.986837041562554,6852366.939757907,127234.55801675405
2019-08-01 16:45:00,5.6738414296853925,0.16792654826269926,222.72050835320624,6.681410980312662,7032596.939300755,536650.6721997298
2019-08-01 16:50:00,5.496081483407028,0.2284342456206252,222.34690157629544,6.3129773838717105,7098989.101228017,609786.8199209304
2019-08-01 16:55:00,5.383406969627382,0.2929748987395242,221.90552322270398,5.869664727119563,7349663.949139917,780572.3451354511
2019-08-01 17:00:00,5.221527011599042,0.35582708958719866,221.38702457147244,5.337960850460782,7645423.2471672585,854035.1643870738
2019-08-01 17:05:00,5.033243146632231,0.4160245900747817,220.78407411353245,4.705092514248988,8038424.904398676,788927.274598305
2019-08-01 17:10:00,5.0574596860278485,0.4942267774955891,220.0994484922964,3.967649506595496,8486095.483750675,406796.3699740287
2019-08-01 17:15:00,5.038417513220921,0.5696246370230713,219.33915446723404,3.1257151314651477,8566760.826522822,530745.6397736879
2019-08-01 17:20:00,4.789504978271887,0.6146463163683031,218.51017467093067,2.1812644062771698,8720099.277941035,1544318.9288821374
2019-08-01 17:25:00,4.801087155202307,0.6874893363558909,217.6206670478664,1.139078868027073,21750746.20700862,3632521.1531076026
2019-08-01 17:30:00,4.932495266985055,0.7757318137442315,216.68013236661494,0.007706205861002013,63559854.19017741,0.0
2019-08-01 17:35:00,4.737857335360479,0.8062822073115845,215.69953515784798,1.1996615337263556,22750335.464073934,1938.7124915778513
2019-08-01 17:40:00,4.502503268368659,0.8174702054553722,214.6913625498827,2.4646056303317057,22750219.543904908,40583.59276311672
2019-08-01 17:45:00,4.4736984384759335,0.8548706157171078,213.66960642489875,3.7633759086606537,22749334.913911354,119197.29608117166
2019-08-01 17:50:00,4.500735312758498,0.8934248773992124,212.64965749171384,5.067368571115007,22747686.82706307,193922.21938205662
2019-08-01 17:55:00,4.619616617346055,0.9407239828237729,211.6481053200491,6.344252643996192,22746312.338302672,238993.86076934592
2019-08-01 18:00:00,4.521739586103182,0.9332632599302156,210.6824456940027,7.559647811941494,22743753.17704242,305688.33248629235
2019-08-01 18:05:00,4.67614382820912,0.9671945344252516,209.76843457774123,8.6829620546025,22743525.898014747,310940.9378647133
2019-08-01 18:10:00,4.7473504290821245,0.9744899173865936,208.9124437546537,9.701632419865692,22743038.932040263,321913.42093032174
2019-08-01 18:15:00,4.492568412559198,0.9077784324420348,208.11735336091908,10.611583461235313,22738908.292606283,402807.38633875933
2019-08-01 18:20:00,4.6778713987651575,0.9241648078074064,207.38478270816933,11.412968742679533,22740666.041092478,369946.06119304744
2019-08-01 18:25:00,4.747932609189442,0.9120297947238178,206.7152130356064,12.10930906670486,22740549.693041738,367060.6790434996
2019-08-01 18:30:00,4.732552433632383,0.8799773452292328,206.10813500773216,12.706609813886132,22737174.403780404,399750.6439698534
2019-08-01 18:35:00,4.7444445439357015,0.8510376582117811,205.56220800685188,13.212558694389338,22725922.38293725,477472.5329436501
2019-08-01 18:40:00,4.713210882709144,0.8136031517589559,205.07542046967976,13.635855859904055,22687101.551936552,680173.261089408
2019-08-01 18:45:00,4.691444210152008,0.7782240309283524,204.64524308538222,13.985691598313675,22585039.72355966,1026323.9605911783
2019-08-01 18:50:00,4.63018284353567,0.7377377307593499,204.2687692182659,14.27136413320985,22331951.39271892,1557583.9987269547
2019-08-01 18:55:00,4.5332009548599865,0.694177960517032,203.9428391860376,14.502018801449545,21775399.248504166,2232961.215493971
2019-08-01 19:00:00,4.52832572440441,0.6675778673727073,203.66414688106426,14.686486412896476,21103237.003057316,2688342.9164595637
2019-08-01 19:05:00,4.5677527714094905,0.6499988315649163,203.4289385466272,14.83276744196015,20482347.784556996,2912901.7340105856
2019-08-01 19:10:00,4.892895100503958,0.6738877520923725,203.23198833944758,14.946680600322347,20769641.93166417,2820381.8987280563
2019-08-01 19:15:00,4.818004204268144,0.6438147576919846,203.0679100835976,15.033159293162788,20006640.39609615,2983709.730952487
2019-08-01 19:20:00,4.928475080045691,0.6403344501832975,202.93152605507518,15.096772951157677,19859421.35049858,2990187.0577082634
2019-08-01 19:25:00,5.112872153623508,0.6470412708637059,202.81782873195328,15.141809310906133,20002100.885998614,2980615.5003415504
2019-08-01 19:30:00,5.410933981610417,0.6678913637248858,202.7219493281989,15.172339426151526,20482833.605341714,2901030.8625510065
2019-08-01 19:35:00,5.432552671832659,0.6546350326553991,202.639132776295,15.192267749145053,20258628.337918542,2947078.917719014
2019-08-01 19:40:00,5.356929989186778,0.6304499954607348,202.56471886310828,15.205369056585472,19779839.58712378,2987950.657765484
2019-08-01 19:45:00,5.452821083894378,0.6266675618124395,202.49412925874103,15.215313572559808,19789183.38317929,2987397.1539045386
2019-08-01 19:50:00,5.00960251962279,0.5618079345277898,202.42286020593582,15.225681342565082,18269970.200526018,2587114.4311271654
2019-08-01 19:55:00,5.282716334891858,0.5773278262550741,202.34648065606362,15.239966720993984,18753347.12512942,2810602.460983955
2019-08-01 20:00:00,5.253397138119508,0.5583389870304996,202.26063564595106,15.261573734652524,18390178.07109994,2651601.298007701
2019-08-01 20:05:00,6.082234363429425,0.6269847602024865,202.162038158224,15.293043056723725,20318428.48343706,2934259.6005631685
2019-08-01 20:10:00,5.204154347181809,0.5188959605834786,202.05139093180415,15.33380320165634,17729532.538062613,2185162.1765220882
2019-08-01 20:15:00,4.682890106563717,0.4503950686732945,201.9303693345293,15.382531667180798,16965733.973673,1052238.331983717
2019-08-01 20:20:00,4.5437638200781985,0.42040609923463945,201.8006235725048,15.43793421083197,16856735.22043026,722240.8625450464
2019-08-01 20:25:00,4.507307756691699,0.4001083999065593,201.66377450752918,15.498751322948914,16819023.951487526,584176.0346058477
2019-08-01 20:30:00,3.8510097818777633,0.3271035681835215,201.52141032354598,15.563763123977273,0.0,0.0
2019-08-01 20:35:00,4.769864052115764,0.3866521864417134,201.37508401143035,15.631792794506733,16817982.791466653,554282.6065546348
2019-08-01 20:40:00,5.428870967891303,0.4188849863342496,201.22631163860768,15.701708656512327,16984347.149171516,1088638.4690876203
2019-08-01 20:45:00,5.569890596101986,0.4080260400109363,201.07657136799338,15.772425028926758,16979546.63771173,1075100.0986222166
2019-08-01 20:50:00,5.873082294883058,0.40744940828110776,200.92730318953826,15.842901980728898,17081937.456584375,1307488.9915085805
2019-08-01 20:55:00,5.834721593187242,0.382419568663777,200.7799093272403,15.912144100942012,16965456.522578854,1035922.8539151999
2019-08-01 21:00:00,5.462985935411012,0.33748767831295456,200.63575528483452,15.979198397994569,16816043.21832184,495010.9209371673
2019-08-01 21:05:00,5.065787425723106,0.2943102861034439,200.49592315717288,16.04329161447052,16770850.127985654,446331.2205209476
2019-08-01 21:10:00,4.889194344303286,0.26645110531580274,200.3604830163513,16.104234059379042,16729499.521387191,773806.0872636309
2019-08-01 21:15:00,4.866960782814107,0.24805583261128605,200.22926376532982,16.161974199994745,16684924.425593192,1039343.7512871403
2019-08-01 21:20:00,4.804342066992189,0.2281828948748417,200.1021044038609,16.216455699319468,16544148.182806635,1613839.8298169766
2019-08-01 21:25:00,4.817965434753212,0.2123337318533438,199.9788532964681,16.267618153843344,16382342.011308597,2076881.0958335532
2019-08-01 21:30:00,5.044148650269778,0.20522437364587987,199.8593674962172,16.315397818465765,16600902.921363788,1409958.291470199
2019-08-01 21:35:00,5.30120471356237,0.1978863905431818,199.74351211904388,16.359728322560642,16716078.492550086,854418.9512506438
2019-08-01 21:40:00,5.913724167226764,0.2010108424934942,199.63115976396926,16.400541380216662,16781350.204501145,228034.13515798462
2019-08-01 21:45:00,6.07331787763091,0.18622229513269065,199.52218997504025,16.437767496805733,16783287.172087118,195976.37693227213
2019-08-01 21:50:00,5.497739765263112,0.15028033229548265,199.4164887412813,16.471336673216012,16677677.177224005,1069930.6222601978
2019-08-01 21:55:00,5.28398160405332,0.12681263864824374,199.3139480313522,16.50117910832115,15358137.323783884,3723887.6021578703
2019-08-01 22:00:00,5.7335516146506,0.1183824906002755,199.21446535996085,16.52722589953865,16718516.956629215,833543.0918458303
2019-08-01 22:05:00,6.144303218413144,0.1061302194426279,199.11796109545716,16.549458665920447,16779226.883739438,174451.50558357185
2019-08-01 22:10:00,5.570040430245677,0.07732245505057334,199.02442792210167,16.568055193051762,12929890.830002572,5284599.629829166
2019-08-01 22:15:00,5.491477928650878,0.057562369247673224,198.93387191745128,16.583239552739002,5838849.193876575,1634262.1652119283
2019-08-01 22:20:00,5.592525113808413,0.03960429650334918,198.84629437922595,16.59523219403896,5642367.124959546,436834.72415037605
2019-08-01 22:25:00,5.4682387259950485,0.020167133485900823,198.76169222130062,16.604249441242946,5393911.932643406,150195.07121953313
2019-08-01 22:30:00,5.543365390924,0.001711483670438163,198.6800583627568,16.610503081311258,5355637.717199651,682.2127257131751
2019-08-01 22:35:00,5.175350224024513,0.015779982504122714,198.60138210838048,16.614200034289187,5355844.4095294885,14770.788947673673
2019-08-01 22:40:00,5.018041614486542,0.0320070195894302,198.52564951927158,16.615542100269213,5358779.233362957,44620.78174552785
2019-08-01 22:45:00,5.249835300821574,0.05077867030121741,198.45284377249126,16.614725776590312,5439164.619576976,217245.85160685284
2019-08-01 22:50:00,5.0248726088112186,0.06494441948167617,198.3829455089174,16.61194213917289,5414689.435724554,191308.60757403984
2019-08-01 22:55:00,5.41971043537583,0.08741149913680424,198.31593316870732,16.607376782152727,9533438.131437838,5330546.706159372
2019-08-01 23:00:00,6.034330607815736,0.11632828205292302,198.25178331396995,16.60120981029192,16771127.76987918,343974.12593395927
2019-08-01 23:05:00,6.229090406590299,0.13932233540098649,198.19047093319753,16.593615872493803,16779943.313737374,158321.8161528521
2019-08-01 23:10:00,7.300524108346182,0.18534920032213,198.13196972235698,16.58476422512392,16932642.65816185,936444.1934314278
2019-08-01 23:15:00,6.030967457415249,0.17090664129326028,198.07625238465928,16.574818872739414,16775432.083927415,272742.83440885297
2019-08-01 23:20:00,5.32922786027602,0.16632434015182262,198.0232909068928,16.56393873020916,16327664.553424712,2201636.338747004
2019-08-01 23:25:00,5.822304400025349,0.1979461514982277,197.9730568181888,16.552277809123655,16765571.004371705,426936.983961663
2019-08-01 23:30:00,5.3838946798009095,0.1975724450585199,197.9255214369981,16.539985431797312,16627749.223551951,1299074.7530814721
2019-08-01 23:35:00,6.079668788881935,0.2389406326131711,197.88065610686942,16.527206470064872,16778660.811487336,227673.95681091305
2019-08-01 23:40:00,5.469017015114416,0.22864094455661466,197.83843242170047,16.51408160646651,16720466.307327207,823383.6470069898
2019-08-01 23:45:00,6.324444159947062,0.27958309104916124,197.79882244121396,16.500747615805388,16783582.85962147,196327.42582434198
2019-08-01 23:50:00,5.958850420072437,0.2770681705178353,197.76179889747547,16.48733766543933,16776712.562145839,270750.42013217637
2019-08-01 23:55:00,4.995214471321813,0.2431271082606097,197.7273353933347,16.473981633043962,16402851.998987759,2020912.7111885764
2019-08-02 00:00:00,5.2006316235499765,0.2431271082606097,214.81258738500264,16.473981633043962,6978646.521730515,619670.3652972671
2019-08-02 00:05:00,5.1327486775036055,0.2431271082606097,214.81258750794476,16.473981633043962,6934696.352950356,492618.7444269465
2019-08-02 00:10:00,5.783302414041949,0.2431271082606097,214.8125875940116,16.473981633043962,8721829.773359029,3174089.5111866137
2019-08-02 00:15:00,4.626474520177681,0.2431271082606097,214.8125876475598,16.473981633043962,6847506.525642603,94606.76447129223
2019-08-02 00:20:00,6.929487967283663,0.2431271082606097,214.81258767294608,16.473981633043962,19001629.471539617,6259696.052945193
2019-08-02 00:25:00,6.088603784427487,0.2431271082606097,214.8125876745271,16.473981633043962,10536974.852208491,5078048.428232354
2019-08-02 00:30:00,6.5988531327485065,0.2431271082606097,214.81258765665945,16.473981633043962,15481077.327850597,7101534.177079342
2019-08-02 00:35:00,5.321779996068874,0.2431271082606097,214.81258762369967,16.473981633043962,7110333.10338101,928423.7746551275
