,Wind Speed Ensemble Average,WSPD ENS STD,Wind Direction Ensemble Average,WDIR ENS STD
2019-08-07 17:25:00,5.650657505298805,0.7516724587388017,217.60147127808355,8.307719274948528
2019-08-07 17:30:00,5.794938368888026,0.8081552551815006,216.8526359153525,7.556098206350457
2019-08-07 17:35:00,5.860532673175948,0.8525230513656106,216.06444817029873,6.750818277838354
2019-08-07 17:40:00,5.822856090325952,0.8791075843542702,215.2466990726582,5.90121681197327
2019-08-07 17:45:00,6.1858671439057975,0.9644810277566136,214.40928604663142,5.017546440866854
2019-08-07 17:50:00,5.940149406039284,0.9519101017637714,213.5621449678722,4.110861485561754
2019-08-07 17:55:00,5.492685276189895,0.9005530371865511,212.71518329177457,3.1928449392489324
2019-08-07 18:00:00,5.950825064721169,0.9939997898705188,211.8782181161196,2.2755887871299887
2019-08-07 18:05:00,5.96427922798199,1.0110508416979016,211.05997286020462,1.3703482401631046
2019-08-07 18:10:00,6.816612848550442,1.168566955468585,210.2652283073953,0.4843341333594373
2019-08-07 18:15:00,5.956703623099419,1.0293548444365834,209.4977246772516,0.37639884682390184
2019-08-07 18:20:00,5.42866946100408,0.9429272488417269,208.76111268446863,1.2060482429283697
2019-08-07 18:25:00,5.470928637222173,0.9527467395231208,208.05894815733112,1.9991497729419858
2019-08-07 18:30:00,4.866554187828658,0.8478845999014593,207.39469031244894,2.7506280523999265
2019-08-07 18:35:00,4.4254319476428154,0.7700231606968333,206.77170370684635,3.4558166710933396
2019-08-07 18:40:00,5.362305501582824,0.9305474152331406,206.19326378521325,4.110453833067143
2019-08-07 18:45:00,6.505181679912969,1.1247756238164084,205.6625658487567,4.710656120604161
2019-08-07 18:50:00,7.254214548696398,1.2490300147185174,205.18273719416035,5.252873778359547
2019-08-07 18:55:00,5.83032975714932,0.9994993565041614,204.75685210653555,5.73383135040149
2019-08-07 19:00:00,5.2226608491417945,0.8916391555796506,204.38794933721155,6.15045753191179
2019-08-07 19:05:00,6.172090862507545,1.0499895191930597,204.07768320673986,6.501296823627704
2019-08-07 19:10:00,5.231849889923792,0.887516815164251,203.82225198284928,6.790855562716634
2019-08-07 19:15:00,6.577218684214662,1.1134463019945375,203.6165344357675,7.025016880106708
2019-08-07 19:20:00,7.192040128459073,1.2159681875407515,203.45545551535355,7.209538936673537
2019-08-07 19:25:00,7.361382679713856,1.2439175732467498,203.33397769608183,7.3500673176606615
2019-08-07 19:30:00,6.155275398075819,1.0402254656479188,203.2470918244627,7.4521544122893415
2019-08-07 19:35:00,6.249777155556135,1.0568989803014222,203.18980819211663,7.521281870309248
2019-08-07 19:40:00,6.500941587781689,1.1005829100211493,203.15714838721726,7.562883261218362
2019-08-07 19:45:00,4.7971963453105575,0.8132839979964459,203.14413833437425,7.582364865325218
